forecast_id,product_id,brand_name,year,month,actual_units,predicted_units,recommended_stock,variance_pct,model_used,accuracy_pct
FC00974,PRD021,Fortune,2023,2,591,617,771,4.4,ARIMA,84.1
FC00975,PRD021,Fortune,2023,3,884,906,1132,2.5,Random Forest,94.7
FC00976,PRD021,Fortune,2023,4,1052,1047,1308,0.5,Linear Regression,82.3
FC00977,PRD021,Fortune,2023,5,1658,1521,1901,8.3,Linear Regression,84.9
FC00978,PRD021,Fortune,2023,6,1116,1152,1440,3.2,Random Forest,95.7
FC00979,PRD021,Fortune,2023,7,1194,1295,1618,8.5,ARIMA,97.0
FC00980,PRD021,Fortune,2023,8,1429,1440,1800,0.8,Random Forest,92.1
FC00981,PRD021,Fortune,2023,9,1401,1313,1641,6.3,Linear Regression,93.9
FC00982,PRD021,Fortune,2023,10,1199,1152,1440,3.9,Random Forest,88.7
FC00983,PRD021,Fortune,2023,11,1224,1183,1478,3.3,Random Forest,84.6
FC00984,PRD021,Fortune,2023,12,1479,1466,1832,0.9,Random Forest,96.3
FC00985,PRD021,Fortune,2024,1,725,728,910,0.4,Random Forest,96.1
FC00986,PRD021,Fortune,2024,2,1166,1126,1407,3.4,ARIMA,89.0
FC00987,PRD021,Fortune,2024,3,1136,1209,1511,6.4,ARIMA,95.3
FC00988,PRD021,Fortune,2024,4,1297,1198,1497,7.6,Linear Regression,82.0
FC00989,PRD021,Fortune,2024,5,883,858,1072,2.8,Linear Regression,94.3
FC00990,PRD021,Fortune,2024,6,667,641,801,3.9,Random Forest,82.5
FC00991,PRD021,Fortune,2024,7,670,627,783,6.4,Linear Regression,94.8
FC00992,PRD021,Fortune,2024,8,870,911,1138,4.7,Random Forest,84.1
FC00993,PRD021,Fortune,2024,9,1111,1074,1342,3.3,Linear Regression,87.7
FC00994,PRD021,Fortune,2024,10,1035,1006,1257,2.8,Random Forest,83.3
FC00995,PRD021,Fortune,2024,11,891,899,1123,0.9,Random Forest,89.1
FC00996,PRD021,Fortune,2024,12,1480,1617,2021,9.3,Linear Regression,95.8
FC00997,PRD021,Fortune,2025,1,1209,1129,1411,6.6,ARIMA,88.3
FC00998,PRD021,Fortune,2025,2,1160,1190,1487,2.6,Random Forest,87.4
FC00999,PRD021,Fortune,2025,3,1370,1422,1777,3.8,Linear Regression,96.9
FC01000,PRD021,Fortune,2025,4,660,629,786,4.7,ARIMA,84.3
FC01001,PRD021,Fortune,2025,5,1600,1726,2157,7.9,ARIMA,90.1
FC01002,PRD021,Fortune,2025,6,895,959,1198,7.2,Linear Regression,86.5
FC01003,PRD021,Fortune,2025,7,723,753,941,4.1,ARIMA,87.8
FC01004,PRD021,Fortune,2025,8,713,683,853,4.2,ARIMA,91.7
FC01005,PRD021,Fortune,2025,9,1070,1016,1270,5.0,Linear Regression,90.1
FC01006,PRD021,Fortune,2025,10,1318,1270,1587,3.6,Random Forest,87.1
FC01007,PRD021,Fortune,2025,11,1172,1101,1376,6.1,Random Forest,86.9
FC01008,PRD021,Fortune,2025,12,1723,1882,2352,9.2,Random Forest,88.4
FC01009,PRD022,Tata Tea,2022,1,661,658,822,0.5,ARIMA,93.1
FC01010,PRD022,Tata Tea,2022,2,994,1056,1320,6.2,Linear Regression,85.1
FC01011,PRD022,Tata Tea,2022,3,1189,1298,1622,9.2,Random Forest,94.8
FC01012,PRD022,Tata Tea,2022,4,1617,1706,2132,5.5,Random Forest,85.2
FC01013,PRD022,Tata Tea,2022,5,1117,1124,1405,0.6,Linear Regression,82.7
FC01014,PRD022,Tata Tea,2022,6,990,1075,1343,8.6,Random Forest,92.4
FC01015,PRD022,Tata Tea,2022,7,549,562,702,2.4,Linear Regression,91.7
FC01016,PRD022,Tata Tea,2022,8,1392,1451,1813,4.2,Linear Regression,85.9
FC01017,PRD022,Tata Tea,2022,9,1516,1634,2042,7.8,Random Forest,96.4
FC01018,PRD022,Tata Tea,2022,10,1362,1367,1708,0.4,Linear Regression,88.0
FC01019,PRD022,Tata Tea,2022,11,1484,1425,1781,4.0,Random Forest,84.0
FC01020,PRD022,Tata Tea,2022,12,1161,1227,1533,5.7,ARIMA,86.1
FC01021,PRD022,Tata Tea,2023,1,1057,1040,1300,1.6,Random Forest,85.0
FC01022,PRD022,Tata Tea,2023,2,854,830,1037,2.8,Linear Regression,89.6
FC01023,PRD022,Tata Tea,2023,3,779,719,898,7.7,Random Forest,85.1
FC01024,PRD022,Tata Tea,2023,4,1355,1287,1608,5.0,Linear Regression,89.6
FC01025,PRD022,Tata Tea,2023,5,1775,1943,2428,9.5,ARIMA,87.8
FC01026,PRD022,Tata Tea,2023,6,1055,1089,1361,3.2,Random Forest,87.1
FC01027,PRD022,Tata Tea,2023,7,526,531,663,1.0,Linear Regression,84.9
FC01028,PRD022,Tata Tea,2023,8,1164,1141,1426,2.0,Linear Regression,96.5
FC01029,PRD022,Tata Tea,2023,9,1435,1421,1776,1.0,Random Forest,86.6
FC01030,PRD022,Tata Tea,2023,10,960,1008,1260,5.0,ARIMA,93.3
FC01031,PRD022,Tata Tea,2023,11,1046,1041,1301,0.5,Linear Regression,85.9
FC01032,PRD022,Tata Tea,2023,12,1102,1117,1396,1.4,Random Forest,95.2
FC01033,PRD022,Tata Tea,2024,1,1138,1036,1295,9.0,Random Forest,83.7
FC01034,PRD022,Tata Tea,2024,2,867,840,1050,3.1,Linear Regression,86.7
FC01035,PRD022,Tata Tea,2024,3,1412,1394,1742,1.3,Linear Regression,94.8
FC01036,PRD022,Tata Tea,2024,4,1009,945,1181,6.3,Random Forest,95.4
FC01037,PRD022,Tata Tea,2024,5,1004,933,1166,7.1,Linear Regression,91.0
FC01038,PRD022,Tata Tea,2024,6,1104,1016,1270,8.0,ARIMA,89.0
FC01039,PRD022,Tata Tea,2024,7,1042,1070,1337,2.7,ARIMA,92.0
FC01040,PRD022,Tata Tea,2024,8,1172,1140,1425,2.7,Random Forest,84.5
FC01041,PRD022,Tata Tea,2024,9,862,807,1008,6.4,Linear Regression,86.7
FC01042,PRD022,Tata Tea,2024,10,1374,1315,1643,4.3,ARIMA,87.0
FC01043,PRD022,Tata Tea,2024,11,1448,1391,1738,3.9,Random Forest,95.0
FC01044,PRD022,Tata Tea,2024,12,1625,1624,2030,0.1,Random Forest,82.8
FC01045,PRD022,Tata Tea,2025,1,793,719,898,9.3,Random Forest,87.7
FC01046,PRD022,Tata Tea,2025,2,914,907,1133,0.8,Random Forest,95.3
FC01047,PRD022,Tata Tea,2025,3,1024,1028,1285,0.4,Random Forest,95.6
FC01048,PRD022,Tata Tea,2025,4,1163,1260,1575,8.3,Linear Regression,83.5
FC01049,PRD022,Tata Tea,2025,5,1327,1290,1612,2.8,Random Forest,91.0
FC01050,PRD022,Tata Tea,2025,6,1456,1466,1832,0.7,Random Forest,96.6
FC01051,PRD022,Tata Tea,2025,7,1065,970,1212,8.9,Linear Regression,90.8
FC01052,PRD022,Tata Tea,2025,8,941,889,1111,5.5,Random Forest,84.9
FC01053,PRD022,Tata Tea,2025,9,1227,1113,1391,9.3,Linear Regression,82.3
FC01054,PRD022,Tata Tea,2025,10,1212,1151,1438,5.0,Linear Regression,96.2
FC01055,PRD022,Tata Tea,2025,11,1150,1239,1548,7.7,Linear Regression,90.8
FC01056,PRD022,Tata Tea,2025,12,1803,1901,2376,5.4,Random Forest,88.7
FC01057,PRD023,Nescafe,2022,1,1033,1116,1395,8.0,Random Forest,83.1
FC01058,PRD023,Nescafe,2022,2,882,800,1000,9.3,Random Forest,85.3
FC01059,PRD023,Nescafe,2022,3,1339,1371,1713,2.4,Linear Regression,92.5
FC01060,PRD023,Nescafe,2022,4,1152,1062,1327,7.8,ARIMA,87.2
FC01061,PRD023,Nescafe,2022,5,1461,1408,1760,3.6,Linear Regression,95.8
FC01062,PRD023,Nescafe,2022,6,983,1025,1281,4.3,ARIMA,88.7
FC01063,PRD023,Nescafe,2022,7,950,937,1171,1.4,Random Forest,92.8
FC01064,PRD023,Nescafe,2022,8,894,950,1187,6.3,Linear Regression,87.8
FC01065,PRD023,Nescafe,2022,9,1633,1501,1876,8.1,ARIMA,93.0
FC01066,PRD023,Nescafe,2022,10,1144,1087,1358,5.0,Linear Regression,96.2
FC01067,PRD023,Nescafe,2022,11,1743,1884,2355,8.1,Linear Regression,95.5
FC01068,PRD023,Nescafe,2022,12,1099,1011,1263,8.0,ARIMA,86.5
FC01069,PRD023,Nescafe,2023,1,871,884,1105,1.5,ARIMA,87.3
FC01070,PRD023,Nescafe,2023,2,666,702,877,5.4,Random Forest,90.0
FC01071,PRD023,Nescafe,2023,3,1246,1317,1646,5.7,ARIMA,95.4
FC01072,PRD023,Nescafe,2023,4,1245,1320,1650,6.0,Random Forest,89.1
FC01073,PRD023,Nescafe,2023,5,1284,1166,1457,9.2,ARIMA,94.1
FC01074,PRD023,Nescafe,2023,6,789,831,1038,5.3,Random Forest,89.1
FC01075,PRD023,Nescafe,2023,7,929,925,1156,0.4,Linear Regression,94.2
FC01076,PRD023,Nescafe,2023,8,876,958,1197,9.4,ARIMA,87.4
FC01077,PRD023,Nescafe,2023,9,825,759,948,8.0,Linear Regression,88.4
FC01078,PRD023,Nescafe,2023,10,1188,1253,1566,5.5,Linear Regression,92.3
FC01079,PRD023,Nescafe,2023,11,1178,1227,1533,4.2,Linear Regression,93.0
FC01080,PRD023,Nescafe,2023,12,1434,1489,1861,3.8,Linear Regression,95.4
FC01081,PRD023,Nescafe,2024,1,640,684,855,6.9,ARIMA,93.0
FC01082,PRD023,Nescafe,2024,2,1151,1175,1468,2.1,Random Forest,94.3
FC01083,PRD023,Nescafe,2024,3,1420,1314,1642,7.5,Random Forest,86.0
FC01084,PRD023,Nescafe,2024,4,1640,1523,1903,7.1,ARIMA,92.9
FC01085,PRD023,Nescafe,2024,5,1505,1605,2006,6.6,Random Forest,87.6
FC01086,PRD023,Nescafe,2024,6,752,679,848,9.7,Random Forest,92.2
FC01087,PRD023,Nescafe,2024,7,1092,1116,1395,2.2,Random Forest,83.1
FC01088,PRD023,Nescafe,2024,8,824,764,955,7.3,Random Forest,83.2
FC01089,PRD023,Nescafe,2024,9,815,811,1013,0.5,ARIMA,90.6
FC01090,PRD023,Nescafe,2024,10,800,737,921,7.9,Random Forest,83.6
FC01091,PRD023,Nescafe,2024,11,1055,1145,1431,8.5,Random Forest,94.3
FC01092,PRD023,Nescafe,2024,12,1466,1475,1843,0.6,Linear Regression,86.4
FC01093,PRD023,Nescafe,2025,1,667,718,897,7.6,Linear Regression,86.4
FC01094,PRD023,Nescafe,2025,2,858,928,1160,8.2,Random Forest,95.4
FC01095,PRD023,Nescafe,2025,3,947,960,1200,1.4,Linear Regression,84.0
FC01096,PRD023,Nescafe,2025,4,1256,1309,1636,4.2,Linear Regression,93.3
FC01097,PRD023,Nescafe,2025,5,1497,1581,1976,5.6,Linear Regression,84.2
FC01098,PRD023,Nescafe,2025,6,1093,1106,1382,1.2,Linear Regression,95.7
FC01099,PRD023,Nescafe,2025,7,835,913,1141,9.3,Random Forest,88.7
FC01100,PRD023,Nescafe,2025,8,1141,1252,1565,9.7,ARIMA,96.8
FC01101,PRD023,Nescafe,2025,9,888,819,1023,7.8,Random Forest,93.8
FC01102,PRD023,Nescafe,2025,10,1230,1304,1630,6.0,Random Forest,89.5
FC01103,PRD023,Nescafe,2025,11,1883,2038,2547,8.2,Linear Regression,88.8
FC01104,PRD023,Nescafe,2025,12,1918,1738,2172,9.4,Random Forest,95.5
FC01105,PRD024,MDH,2022,1,1016,980,1225,3.5,Random Forest,87.0
FC01106,PRD024,MDH,2022,2,901,949,1186,5.3,Linear Regression,86.8
FC01107,PRD024,MDH,2022,3,969,900,1125,7.1,ARIMA,90.0
FC01108,PRD024,MDH,2022,4,1393,1468,1835,5.4,ARIMA,87.4
FC01109,PRD024,MDH,2022,5,1492,1586,1982,6.3,ARIMA,95.5
FC01110,PRD024,MDH,2022,6,794,801,1001,0.9,Linear Regression,84.5
FC01111,PRD024,MDH,2022,7,1020,1052,1315,3.1,Random Forest,91.9
FC01112,PRD024,MDH,2022,8,736,755,943,2.6,Linear Regression,84.8
FC01113,PRD024,MDH,2022,9,1234,1262,1577,2.3,Linear Regression,94.4
FC01114,PRD024,MDH,2022,10,2038,2116,2645,3.8,Linear Regression,94.3
FC01115,PRD024,MDH,2022,11,1494,1476,1845,1.2,Random Forest,90.5
FC01116,PRD024,MDH,2022,12,1341,1222,1527,8.9,Random Forest,85.2
FC01117,PRD024,MDH,2023,1,589,642,802,9.0,Random Forest,94.3
FC01118,PRD024,MDH,2023,2,886,842,1052,5.0,Linear Regression,84.8
FC01119,PRD024,MDH,2023,3,784,783,978,0.1,Random Forest,87.9
FC01120,PRD024,MDH,2023,4,755,777,971,2.9,ARIMA,84.4
FC01121,PRD024,MDH,2023,5,1612,1686,2107,4.6,ARIMA,84.1
FC01122,PRD024,MDH,2023,6,735,752,940,2.3,Random Forest,89.5
FC01123,PRD024,MDH,2023,7,741,797,996,7.6,Random Forest,83.0
FC01124,PRD024,MDH,2023,8,1256,1270,1587,1.1,Linear Regression,91.2
FC01125,PRD024,MDH,2023,9,1149,1152,1440,0.3,Linear Regression,93.2
FC01126,PRD024,MDH,2023,10,1484,1360,1700,8.4,Random Forest,84.5
FC01127,PRD024,MDH,2023,11,873,865,1081,0.9,Linear Regression,84.0
FC01128,PRD024,MDH,2023,12,1598,1484,1855,7.1,Random Forest,83.0
FC01129,PRD024,MDH,2024,1,910,986,1232,8.4,Random Forest,89.9
FC01130,PRD024,MDH,2024,2,1086,1129,1411,4.0,Linear Regression,82.4
FC01131,PRD024,MDH,2024,3,1137,1024,1280,9.9,Linear Regression,83.2
FC01132,PRD024,MDH,2024,4,1615,1774,2217,9.8,Random Forest,93.4
FC01133,PRD024,MDH,2024,5,847,900,1125,6.3,Random Forest,90.1
FC01134,PRD024,MDH,2024,6,913,877,1096,3.9,Random Forest,90.8
FC01135,PRD024,MDH,2024,7,901,881,1101,2.2,Random Forest,96.9
FC01136,PRD024,MDH,2024,8,1343,1397,1746,4.0,Random Forest,94.8
FC01137,PRD024,MDH,2024,9,860,878,1097,2.1,Random Forest,85.7
FC01138,PRD024,MDH,2024,10,1288,1351,1688,4.9,Random Forest,96.3
FC01139,PRD024,MDH,2024,11,1451,1381,1726,4.8,Random Forest,86.3
FC01140,PRD024,MDH,2024,12,1520,1416,1770,6.8,Random Forest,86.4
FC01141,PRD024,MDH,2025,1,907,885,1106,2.4,Linear Regression,86.5
FC01142,PRD024,MDH,2025,2,793,731,913,7.8,Random Forest,83.4
FC01143,PRD024,MDH,2025,3,936,860,1075,8.1,Linear Regression,87.1
FC01144,PRD024,MDH,2025,4,1324,1407,1758,6.3,Linear Regression,93.5
FC01145,PRD024,MDH,2025,5,1201,1082,1352,9.9,ARIMA,89.9
FC01146,PRD024,MDH,2025,6,887,847,1058,4.5,Random Forest,91.3
FC01147,PRD024,MDH,2025,7,1267,1326,1657,4.7,Linear Regression,94.4
FC01148,PRD024,MDH,2025,8,970,890,1112,8.2,ARIMA,90.9
FC01149,PRD024,MDH,2025,9,697,765,956,9.8,Random Forest,92.0
FC01150,PRD024,MDH,2025,10,1665,1824,2280,9.5,Random Forest,86.3
FC01151,PRD024,MDH,2025,11,2054,1986,2482,3.3,ARIMA,83.4
FC01152,PRD024,MDH,2025,12,1751,1633,2041,6.7,Linear Regression,94.5
FC01153,PRD025,Kissan,2022,1,563,609,761,8.2,Linear Regression,90.1
FC01154,PRD025,Kissan,2022,2,895,958,1197,7.0,Random Forest,90.6
FC01155,PRD025,Kissan,2022,3,698,673,841,3.6,Random Forest,89.1
FC01156,PRD025,Kissan,2022,4,1315,1241,1551,5.6,Linear Regression,95.4
FC01157,PRD025,Kissan,2022,5,1313,1371,1713,4.4,Linear Regression,83.2
FC01158,PRD025,Kissan,2022,6,856,848,1060,0.9,Random Forest,88.6
FC01159,PRD025,Kissan,2022,7,1109,1172,1465,5.7,Linear Regression,82.5
FC01160,PRD025,Kissan,2022,8,1156,1173,1466,1.5,Random Forest,84.4
FC01161,PRD025,Kissan,2022,9,1057,1132,1415,7.1,ARIMA,86.5
FC01162,PRD025,Kissan,2022,10,1149,1060,1325,7.7,Linear Regression,88.5
FC01163,PRD025,Kissan,2022,11,1650,1750,2187,6.1,Random Forest,93.4
FC01164,PRD025,Kissan,2022,12,1733,1834,2292,5.8,Linear Regression,90.0
FC01165,PRD025,Kissan,2023,1,830,786,982,5.3,Random Forest,89.8
FC01166,PRD025,Kissan,2023,2,891,922,1152,3.5,Random Forest,95.4
FC01167,PRD025,Kissan,2023,3,700,659,823,5.9,ARIMA,84.4
FC01168,PRD025,Kissan,2023,4,1244,1207,1508,3.0,Linear Regression,87.3
FC01169,PRD025,Kissan,2023,5,885,825,1031,6.8,ARIMA,90.1
FC01170,PRD025,Kissan,2023,6,1281,1192,1490,6.9,ARIMA,88.4
FC01171,PRD025,Kissan,2023,7,897,878,1097,2.1,ARIMA,88.7
FC01172,PRD025,Kissan,2023,8,945,967,1208,2.3,Random Forest,83.8
FC01173,PRD025,Kissan,2023,9,1113,1162,1452,4.4,ARIMA,83.2
FC01174,PRD025,Kissan,2023,10,926,852,1065,8.0,Random Forest,86.6
FC01175,PRD025,Kissan,2023,11,1699,1741,2176,2.5,Linear Regression,85.1
FC01176,PRD025,Kissan,2023,12,1617,1692,2115,4.6,Linear Regression,85.6
FC01177,PRD025,Kissan,2024,1,820,746,932,9.0,ARIMA,83.0
FC01178,PRD025,Kissan,2024,2,1583,1644,2055,3.9,Linear Regression,85.1
FC01179,PRD025,Kissan,2024,3,1070,1109,1386,3.6,Random Forest,83.2
FC01180,PRD025,Kissan,2024,4,936,994,1242,6.2,ARIMA,96.0
FC01181,PRD025,Kissan,2024,5,1722,1610,2012,6.5,Random Forest,83.9
FC01182,PRD025,Kissan,2024,6,914,850,1062,7.0,ARIMA,93.5
FC01183,PRD025,Kissan,2024,7,739,785,981,6.2,Random Forest,93.8
FC01184,PRD025,Kissan,2024,8,1351,1438,1797,6.4,Random Forest,93.0
FC01185,PRD025,Kissan,2024,9,1348,1366,1707,1.3,Random Forest,87.4
FC01186,PRD025,Kissan,2024,10,1028,1069,1336,4.0,Random Forest,95.5
FC01187,PRD025,Kissan,2024,11,1168,1262,1577,8.0,Random Forest,84.4
FC01188,PRD025,Kissan,2024,12,1385,1490,1862,7.6,Random Forest,87.9
FC01189,PRD025,Kissan,2025,1,853,771,963,9.6,Random Forest,86.4
FC01190,PRD025,Kissan,2025,2,1213,1258,1572,3.7,ARIMA,87.7
FC01191,PRD025,Kissan,2025,3,1103,1130,1412,2.4,Random Forest,89.1
FC01192,PRD025,Kissan,2025,4,1223,1180,1475,3.5,Random Forest,91.0
FC01193,PRD025,Kissan,2025,5,1172,1192,1490,1.7,Random Forest,96.2
FC01194,PRD025,Kissan,2025,6,790,839,1048,6.2,Random Forest,87.0
FC01195,PRD025,Kissan,2025,7,741,770,962,3.9,Linear Regression,95.3
FC01196,PRD025,Kissan,2025,8,958,943,1178,1.6,Random Forest,91.1
FC01197,PRD025,Kissan,2025,9,1418,1404,1755,1.0,Linear Regression,82.4
FC01198,PRD025,Kissan,2025,10,1447,1323,1653,8.6,Linear Regression,96.2
FC01199,PRD025,Kissan,2025,11,1612,1635,2043,1.4,Random Forest,89.4
FC01200,PRD025,Kissan,2025,12,1270,1208,1510,4.9,Random Forest,85.7
FC01201,PRD026,Heinz,2022,1,595,586,732,1.5,Linear Regression,92.9
FC01202,PRD026,Heinz,2022,2,965,949,1186,1.7,Random Forest,93.8
FC01203,PRD026,Heinz,2022,3,1376,1386,1732,0.7,Random Forest,93.3
FC01204,PRD026,Heinz,2022,4,1278,1153,1441,9.8,Random Forest,94.6
FC01205,PRD026,Heinz,2022,5,1750,1780,2225,1.7,Random Forest,96.9
FC01206,PRD026,Heinz,2022,6,946,969,1211,2.4,Linear Regression,88.4
FC01207,PRD026,Heinz,2022,7,688,705,881,2.5,Random Forest,90.9
FC01208,PRD026,Heinz,2022,8,805,787,983,2.2,Random Forest,88.6
FC01209,PRD026,Heinz,2022,9,1645,1777,2221,8.0,Random Forest,95.6
FC01210,PRD026,Heinz,2022,10,1187,1192,1490,0.4,Random Forest,91.4
FC01211,PRD026,Heinz,2022,11,1150,1225,1531,6.5,Random Forest,96.7
FC01212,PRD026,Heinz,2022,12,1439,1356,1695,5.8,Linear Regression,82.7
FC01213,PRD026,Heinz,2023,1,926,850,1062,8.2,Random Forest,85.7
FC01214,PRD026,Heinz,2023,2,1304,1290,1612,1.1,Linear Regression,85.1
FC01215,PRD026,Heinz,2023,3,1548,1465,1831,5.4,ARIMA,88.3
FC01216,PRD026,Heinz,2023,4,936,923,1153,1.4,Random Forest,86.9
FC01217,PRD026,Heinz,2023,5,1532,1450,1812,5.4,ARIMA,95.3
FC01218,PRD026,Heinz,2023,6,1507,1453,1816,3.6,Random Forest,86.6
FC01219,PRD026,Heinz,2023,7,989,1052,1315,6.4,Random Forest,86.4
FC01220,PRD026,Heinz,2023,8,654,670,837,2.4,ARIMA,82.9
FC01221,PRD026,Heinz,2023,9,1171,1138,1422,2.8,Random Forest,85.7
FC01222,PRD026,Heinz,2023,10,1042,956,1195,8.3,Linear Regression,96.2
FC01223,PRD026,Heinz,2023,11,1734,1887,2358,8.8,Random Forest,90.8
FC01224,PRD026,Heinz,2023,12,1620,1734,2167,7.0,Random Forest,87.8
FC01225,PRD026,Heinz,2024,1,909,870,1087,4.3,Random Forest,83.4
FC01226,PRD026,Heinz,2024,2,1216,1305,1631,7.3,Random Forest,85.2
FC01227,PRD026,Heinz,2024,3,961,1028,1285,7.0,Random Forest,83.0
FC01228,PRD026,Heinz,2024,4,938,995,1243,6.1,Random Forest,90.4
FC01229,PRD026,Heinz,2024,5,1543,1503,1878,2.6,Random Forest,96.1
FC01230,PRD026,Heinz,2024,6,1195,1130,1412,5.4,Linear Regression,92.8
FC01231,PRD026,Heinz,2024,7,1089,1181,1476,8.4,Linear Regression,95.7
FC01232,PRD026,Heinz,2024,8,1538,1472,1840,4.3,ARIMA,83.6
FC01233,PRD026,Heinz,2024,9,1291,1162,1452,10.0,Random Forest,92.5
FC01234,PRD026,Heinz,2024,10,1248,1186,1482,5.0,Random Forest,90.2
FC01235,PRD026,Heinz,2024,11,1187,1198,1497,0.9,Linear Regression,92.1
FC01236,PRD026,Heinz,2024,12,1101,1194,1492,8.4,Random Forest,83.1
FC01237,PRD026,Heinz,2025,1,842,789,986,6.3,ARIMA,90.9
FC01238,PRD026,Heinz,2025,2,945,872,1090,7.7,Random Forest,88.5
FC01239,PRD026,Heinz,2025,3,856,914,1142,6.8,ARIMA,86.5
FC01240,PRD026,Heinz,2025,4,1459,1448,1810,0.8,ARIMA,95.3
FC01241,PRD026,Heinz,2025,5,1265,1362,1702,7.7,Random Forest,92.2
FC01242,PRD026,Heinz,2025,6,1181,1106,1382,6.4,Random Forest,88.9
FC01243,PRD026,Heinz,2025,7,971,921,1151,5.1,Linear Regression,83.6
FC01244,PRD026,Heinz,2025,8,1235,1267,1583,2.6,Random Forest,82.2
FC01245,PRD026,Heinz,2025,9,1401,1431,1788,2.1,ARIMA,84.3
FC01246,PRD026,Heinz,2025,10,974,950,1187,2.5,Random Forest,90.2
FC01247,PRD026,Heinz,2025,11,1280,1354,1692,5.8,Random Forest,92.3
FC01248,PRD026,Heinz,2025,12,1046,946,1182,9.6,ARIMA,96.0
FC01249,PRD027,Kelloggs,2022,1,1273,1184,1480,7.0,ARIMA,83.0
FC01250,PRD027,Kelloggs,2022,2,575,629,786,9.4,Random Forest,89.9
FC01251,PRD027,Kelloggs,2022,3,914,910,1137,0.4,Linear Regression,88.4
FC01252,PRD027,Kelloggs,2022,4,775,847,1058,9.3,Linear Regression,88.6
FC01253,PRD027,Kelloggs,2022,5,942,883,1103,6.3,Random Forest,94.7
FC01254,PRD027,Kelloggs,2022,6,1227,1215,1518,1.0,Random Forest,84.1
FC01255,PRD027,Kelloggs,2022,7,824,861,1076,4.5,Random Forest,88.5
FC01256,PRD027,Kelloggs,2022,8,1230,1283,1603,4.3,ARIMA,94.9
FC01257,PRD027,Kelloggs,2022,9,1152,1077,1346,6.5,Linear Regression,82.8
FC01258,PRD027,Kelloggs,2022,10,1191,1103,1378,7.4,Linear Regression,96.4
FC01259,PRD027,Kelloggs,2022,11,1672,1552,1940,7.2,Random Forest,84.1
FC01260,PRD027,Kelloggs,2022,12,1281,1183,1478,7.7,Random Forest,86.6
FC01261,PRD027,Kelloggs,2023,1,572,600,750,4.9,ARIMA,93.9
FC01262,PRD027,Kelloggs,2023,2,921,900,1125,2.3,Random Forest,91.6
FC01263,PRD027,Kelloggs,2023,3,983,946,1182,3.8,Random Forest,93.7
FC01264,PRD027,Kelloggs,2023,4,910,825,1031,9.3,Linear Regression,87.3
FC01265,PRD027,Kelloggs,2023,5,1355,1347,1683,0.6,Random Forest,85.5
FC01266,PRD027,Kelloggs,2023,6,1388,1392,1740,0.3,Random Forest,82.3
FC01267,PRD027,Kelloggs,2023,7,1016,1081,1351,6.4,Random Forest,87.8
FC01268,PRD027,Kelloggs,2023,8,1338,1442,1802,7.8,ARIMA,85.5
FC01269,PRD027,Kelloggs,2023,9,934,1004,1255,7.5,Linear Regression,86.1
FC01270,PRD027,Kelloggs,2023,10,969,1010,1262,4.2,Linear Regression,84.9
FC01271,PRD027,Kelloggs,2023,11,1306,1421,1776,8.8,ARIMA,90.4
FC01272,PRD027,Kelloggs,2023,12,1568,1716,2145,9.4,ARIMA,87.8
FC01273,PRD027,Kelloggs,2024,1,1183,1239,1548,4.7,Random Forest,89.9
FC01274,PRD027,Kelloggs,2024,2,777,831,1038,6.9,ARIMA,83.8
FC01275,PRD027,Kelloggs,2024,3,1569,1623,2028,3.4,Random Forest,89.7
FC01276,PRD027,Kelloggs,2024,4,1137,1028,1285,9.6,Random Forest,84.2
FC01277,PRD027,Kelloggs,2024,5,858,790,987,7.9,Linear Regression,96.6
FC01278,PRD027,Kelloggs,2024,6,1007,1060,1325,5.3,ARIMA,89.9
FC01279,PRD027,Kelloggs,2024,7,1218,1159,1448,4.8,Linear Regression,84.3
FC01280,PRD027,Kelloggs,2024,8,1452,1589,1986,9.4,ARIMA,86.2
FC01281,PRD027,Kelloggs,2024,9,1252,1247,1558,0.4,Random Forest,87.7
FC01282,PRD027,Kelloggs,2024,10,1303,1204,1505,7.6,ARIMA,87.6
FC01283,PRD027,Kelloggs,2024,11,1750,1851,2313,5.8,ARIMA,85.2
FC01284,PRD027,Kelloggs,2024,12,1377,1373,1716,0.3,Random Forest,85.7
FC01285,PRD027,Kelloggs,2025,1,1025,941,1176,8.2,ARIMA,94.8
FC01286,PRD027,Kelloggs,2025,2,778,727,908,6.6,ARIMA,89.5
FC01287,PRD027,Kelloggs,2025,3,952,1015,1268,6.6,Linear Regression,85.4
FC01288,PRD027,Kelloggs,2025,4,1032,999,1248,3.2,ARIMA,90.5
FC01289,PRD027,Kelloggs,2025,5,1142,1099,1373,3.8,Random Forest,96.2
FC01290,PRD027,Kelloggs,2025,6,881,836,1045,5.1,Linear Regression,94.7
FC01291,PRD027,Kelloggs,2025,7,1185,1171,1463,1.2,Random Forest,90.7
FC01292,PRD027,Kelloggs,2025,8,922,835,1043,9.4,Random Forest,88.9
FC01293,PRD027,Kelloggs,2025,9,1104,1193,1491,8.1,Random Forest,92.9
FC01294,PRD027,Kelloggs,2025,10,1184,1164,1455,1.7,Linear Regression,91.9
FC01295,PRD027,Kelloggs,2025,11,1316,1274,1592,3.2,Linear Regression,96.6
FC01296,PRD027,Kelloggs,2025,12,1733,1825,2281,5.3,Linear Regression,85.7
FC01297,PRD028,Johnson's,2022,1,984,943,1178,4.2,Random Forest,86.3
